id,name,shares,comments,content,posted_on,image,post_url,image_content
pfbid0W2WXBFRQ5Jb3H1qA1hXgNoQz2bDThfwaoPi26Xfs918BYbx4g1V9U2woW9aGm5LTl,أنا إنسان - I am a human,0,0,أكثر ما يُهون علينا الطريق ، كتفاً لا يتخلى وسنداً لا يُفارق وقلباً لا نهون عليه وروحاً تشعر بنا دون أن نتكلم  • Picture credit : Tobi,2023-11-13:17:31,h t t p s : / / s c o n t e n t . f t u n 1 6 - 1 . f n a . f b c d n . n e t / v / t 3 9 . 3 0 8 0 8 - 6 / 2 4 2 1 2 7 2 6 0 _ 1 7 9 9 1 8 5 8 7 0 2 7 0 3 1 0 _ 9 9 6 7 8 0 9 1 1 0 6 8 2 9 0 0 4 9 _ n . j p g ? s t p = d s t - j p g _ p 1 8 0 x 5 4 0 & _ n c _ c a t = 1 0 4 & c c b = 1 - 7 & _ n c _ s i d = 5 f 2 0 4 8 & _ n c _ o h c = G 2 M _ 5 E j G p g 4 A X 9 U q a P 1 & _ n c _ h t = s c o n t e n t . f t u n 1 6 - 1 . f n a & o h = 0 0 _ A f C 8 M 1 x J W 5 w G x G _ 7 Y y L m p a R n e h 2 D H v K D m 4 F 6 d m z c q d E t F w & o e = 6 5 5 6 7 B C 0,https://www.facebook.com/Iamahuman2015/posts/pfbid0W2WXBFRQ5Jb3H1qA1hXgNoQz2bDThfwaoPi26Xfs918BYbx4g1V9U2woW9aGm5LTl?__cft__[0]=AZWkqlicCj3iulcCEAYSm3368KAd37S550d18HzVCeY0DUqbzt3WIyd4aaGCDmZBY23XEdzGQGxT4Iio4gVnQ9YDxBHLSygV6mtMFW75Oc8wvN8-JUBxcl7vIR9aT4QdQZxErgmdSTPDrRf7iijwYUs9YRgM5gvsNZvtKlOYBuHr6dY789SHtoJBLmKtrJRhQF9KHSG7gV6dKZO2qfLPunSN&__tn__=%2CO%2CP-R,". i 5 00 % e, 1 N 2 1 8 . 1 . o 71 ب""‎ 1 i S . g q:-’ 2 W0 3 i ل‎ َّ » | g R v"
pfbid01Sot9ifEWpmQxQ3v7uVfuvcakN6iKjESuekUoNhdbUtdRmfVwG4NpMK6pq4Qxfu5l,أنا إنسان - I am a human,0,0,تعلم برامج الأوفيس مجاناً ,2023-11-13:16:46,h t t p s : / / s c o n t e n t . f t u n 1 6 - 1 . f n a . f b c d n . n e t / v / t 3 9 . 3 0 8 0 8 - 6 / 4 0 2 2 0 6 0 6 8 _ 1 2 2 1 3 6 3 3 9 6 6 8 0 2 1 6 8 3 _ 6 8 9 8 9 1 6 3 5 5 9 5 2 7 5 8 9 9 _ n . j p g ? s t p = d s t - j p g _ p 5 2 6 x 2 9 6 & _ n c _ c a t = 1 & c c b = 1 - 7 & _ n c _ s i d = 5 f 2 0 4 8 & _ n c _ o h c = 4 y G E 2 m e o 6 S I A X 9 8 D A P P & _ n c _ h t = s c o n t e n t . f t u n 1 6 - 1 . f n a & o h = 0 0 _ A f B W 0 f s B u P F r P x 4 e l g k W t Q y U t B K G p d g H y l 3 l u 5 E N x S J t T w & o e = 6 5 5 7 E 6 2 D,https://www.facebook.com/Iamahuman2015/posts/pfbid01Sot9ifEWpmQxQ3v7uVfuvcakN6iKjESuekUoNhdbUtdRmfVwG4NpMK6pq4Qxfu5l?__cft__[0]=AZVj3BuzupB8RktZTRbMmc31c9837ZRmey4gAdlbeBDeNGlHP-f3zYt4KPEhblp-UfhChBOaM0nBnM10a4NhfvsnQJlq4-6dNa3maz0-FTvRAnnh4iZeplscREazt3Vmxn9c4pEzFyd_UIM3DrN5Xb4M1zLvxEfinrM8rAsETqcQzQo7qKRdFJSQcelLKKRV2J_oBRa9Gcd-CVZQzpU7IdNQrwdZhy0dAFGPJbviWbQQE5lV7X-4H7dMpbi7LCfXbtc&__tn__=%2CO%2CP-R,"g SHORTCUTS e SHORTCUTS Excel €W | Word KEYS زو اموه م ايهف مم ميم لضم‎ CTRL+ SHIT + G =Gy Famats 050 20 CirioSpacebar Selects the entire مداق‎ CTRL + SHIFT + D = Double Underine text Cotoiaecaber Se e vt CTRL+ W+ £~ اميه جو‎ For moro Crtoome o اماما‎ CTRL+ ST + - Crange bk ولتم ot‏ صقم vorsest 2701 SHFT + <A‏ وه الى Mo ot‏ عات قوت sl‏ قم ماما لمم - B s, CTRL o SHIFT K‏ مره ممه Twa o‏ مضت Mo‏ تلان ot T A oo ook CTRL+ SHIT + L~ gy e Lo‏ rsiod نسة‎ gt n e, || 266 AT = سدسم‎ s g b B عنصن‎ Opa يم صقو م‎ s 01ت‎ SHIT« <oy الماع‎ G 8 اام م commants, 0101 + 0057+ - Charg‏ لماعت ا يعت o‏ له  Sut‏ 00150850 آعم Syt‏ مل slcon o‏ م موسا 0 + 80057 2101 ...مه ادم o‏ ممم دده م Cateanio Gpen‏ اماق جيم د ST+‏ 6101 فتاوه موه فعاض عاسب ممعي المصتضدى اس وليه R‏ 7 ليله + تالالطا vt o‏ ملام ممما Caesers‏ SHIT + -PocFomas‏ 2761 ال#متادن عملم م Crtatntr12 P‏ bk s‏ سسا ST+ W=‏ لس ||. ik ko b ot‏ وا Merosoh Py || 7 T‏ Powerpoint B35%&¥| Outlook KEYS‏ e ———‏ ومس اما et it‏ مضو مع Uy‏ لصوف Crionital مجومة‎ Shpe 000 Fomat جما‎ s sm s CrtAteci Stagtine ممه‎ ot مح سيو‎ موق‎ Gl مط‎ om لاه‎ Crtoshnop  Dagay مه‎ Fort g اذ‎ Asstuas‏ افص | P How to got call‏ مسيم لياط Docnms‏ ممما dOtalle OF any | | CubT/CatoshnaT‏ مسداة متيس o i‏ وس لس لوحا وح الوم e‏ ذا امم Do‏ لقم انرما مم Sdc‏ اميقم AlteNand X Insert textbox. for more CirieShifte سيد‎ a paragraph 1o fit between the margins Aty مس‎ P الام Grsascic g‏ 07/160607 ال اسم لوو اج © م copy e svdes‏ 00550066 مهمه حول ياوها نجوه / ارا مستا مه مع اتا وده لجو ص 0 ل it g‏ و اس"
pfbid02HtKbwzMLgFH7GEZjjLkkftVNUBvq4JrWdVMmMSPHF11nvrmddB7hamCSAdgtThQal,أنا إنسان - I am a human,240,253,كثيراً ما نُعطي الأمور التافهة حجماً أكثر مما تستحق ..,2023-11-13:15:35,h t t p s : / / w w w . f a c e b o o k . c o m /,https://www.facebook.com/Iamahuman2015/posts/pfbid02HtKbwzMLgFH7GEZjjLkkftVNUBvq4JrWdVMmMSPHF11nvrmddB7hamCSAdgtThQal?__cft__[0]=AZXatX-1kmJBY9_LY2ZMT-_rcP55HaHkA6SycXmyeMIf7sGgs9RIKT5bVJTUEpxEDdAem4oiT31UToVUb81CeSxr1H9orxDGPcl2NE25E_H2pJxQJ9_o_HBbUakMDyiP7vpi4B0HR-mdaBFpdwvlJNmqQJfOY5_X9OiNaW9NwD2Rm1stYVVy4WDhKxUuX8avsIGqFTLmY_SHDFQmw-jgP4Af&__tn__=%2CO%2CP-R,1
pfbid034zfhoJY5dJaaw8Vg4CaBo2eshJByPSQ2QCtvA33E7jAWQHcojpGAL6VYzze8Nqvbl,أنا إنسان - I am a human,30,67,امين ,2023-11-13:14:35,h t t p s : / / s c o n t e n t . f t u n 1 6 - 1 . f n a . f b c d n . n e t / v / t 3 9 . 3 0 8 0 8 - 6 / 4 0 1 0 2 0 6 0 6 _ 7 2 3 2 0 4 4 0 3 1 7 6 8 7 8 _ 1 3 7 0 4 2 5 9 8 1 9 6 9 3 9 2 8 2 _ n . j p g ? s t p = d s t - j p g _ p 5 2 6 x 2 9 6 & _ n c _ c a t = 1 & c c b = 1 - 7 & _ n c _ s i d = 5 f 2 0 4 8 & _ n c _ o h c = F 5 Y i 2 J v j X N M A X 9 R m f J j & _ n c _ h t = s c o n t e n t . f t u n 1 6 - 1 . f n a & o h = 0 0 _ A f A j X r J p g 6 K P g G F U V x - 2 y 1 2 R k v w U i F s E z 0 a 6 6 p P l g 6 r - C w & o e = 6 5 5 7 D B 7 4,https://www.facebook.com/Iamahuman2015/posts/pfbid034zfhoJY5dJaaw8Vg4CaBo2eshJByPSQ2QCtvA33E7jAWQHcojpGAL6VYzze8Nqvbl?__cft__[0]=AZXHEmxEIsd44tKzBJdlG1HbJYBrPGd5zD_JofrEoAMANg1uKeDC4fG-nXbkZnAcsnEdcmspZoTP4uHV2DAjVjaGZIXR6NVoDnXxQ9eDy1YveZ0fBa9V6273TCgxhdy6XnQng18jOR0mLhZPKUGJW_IAwmNHktxaj8joABg2vdxjiLa6sq0VAin59R2v088CdYsXF_meer1CZQrLVjNpBuxy0Lvozdqo8IGhLANymT2bOWavwfdwXLqNNcuTl2yiqrI&__tn__=%2CO%2CP-R,SNl ST G i 7 dsEwlem@n W WS 727 و‎ N
pfbid0NPzNcobWUpC9iiJeHgCCmNJ5WkuRow2Co3sX99Zjetjr37uQWjwH4H3EjdJRoz1tl,أنا إنسان - I am a human,87,34,نعم ,2023-11-13:13:35,h t t p s : / / s c o n t e n t . f t u n 1 6 - 1 . f n a . f b c d n . n e t / v / t 3 9 . 3 0 8 0 8 - 6 / 3 9 8 5 8 6 2 8 6 _ 3 3 3 1 9 1 8 7 2 6 8 9 4 8 1 _ 5 9 6 9 2 6 6 0 8 8 7 3 4 7 2 4 8 8 2 _ n . j p g ? s t p = c p 6 _ d s t - j p g & _ n c _ c a t = 1 & c c b = 1 - 7 & _ n c _ s i d = 5 f 2 0 4 8 & _ n c _ o h c = 8 F G X S 6 6 C w _ c A X 9 h z h i j & _ n c _ o c = A Q l h 5 k V J G D x b D r O R c c e X V f C G V L l W H j Y J g Y N l 6 w n V e i K Q 3 L F 8 l k l B F Z o D m r k - 8 H J p B l s & _ n c _ h t = s c o n t e n t . f t u n 1 6 - 1 . f n a & o h = 0 0 _ A f A U N N 3 m 6 r P W _ 7 h w A O z L X F M 5 K g C H E p P q j 8 b B q u l H K b Z e X Q & o e = 6 5 5 6 5 D D 9,https://www.facebook.com/Iamahuman2015/posts/pfbid0NPzNcobWUpC9iiJeHgCCmNJ5WkuRow2Co3sX99Zjetjr37uQWjwH4H3EjdJRoz1tl?__cft__[0]=AZWIop5tcvebZCi0RrnhTShXLj0zXlvE2vCxS42alZcb_V0qnqv0DVVhYpF7s1IaI8k8ETYABn7EGryRAa8t7L8Q9ep_z3SRVtcfpgYQR3Joa1VPirOmxbVmCGavp4ZRrM5RQ1i8q-nU4I6-fixtf7tUkyjSY3VBGzXpy_qA-GJDxYyuwYiPNNA3wG2GiAidsEnZgg4gUBSPv_JfGi2PFMUJsM-utBQUN2jJheCNokufQFsHJmp_iQ3VlpnxZ2ae7NE&__tn__=%2CO%2CP-R,+ زب‎ 3 2 v i =
pfbid0qJPFZktUsHYw5bkxUNSc27XGChvTxrkNDgQDPBoXoWvs5mY3RCSU6HzMmoiccSrbl,أنا إنسان - I am a human,244,33,تعلم اللغة الإنجليزية مجاناً ,2023-11-13:12:35,h t t p s : / / s c o n t e n t . f t u n 1 6 - 1 . f n a . f b c d n . n e t / v / t 3 9 . 3 0 8 0 8 - 6 / 3 9 6 0 3 8 7 1 1 _ 2 4 3 0 5 9 8 0 8 7 6 5 6 7 0 _ 5 6 9 9 7 2 3 5 4 7 9 4 0 9 8 1 5 5 8 _ n . j p g ? s t p = d s t - j p g _ p 5 2 6 x 2 9 6 & _ n c _ c a t = 1 & c c b = 1 - 7 & _ n c _ s i d = 5 f 2 0 4 8 & _ n c _ o h c = q M p O E L J j c 6 Y A X 9 V U L l K & _ n c _ h t = s c o n t e n t . f t u n 1 6 - 1 . f n a & o h = 0 0 _ A f A K b k S P A z K E q M y n e i x i f w l d p B 9 l Z 4 i 2 R E x M M 0 E Q h k e g h g & o e = 6 5 5 7 D F 3 6,https://www.facebook.com/Iamahuman2015/posts/pfbid0qJPFZktUsHYw5bkxUNSc27XGChvTxrkNDgQDPBoXoWvs5mY3RCSU6HzMmoiccSrbl?__cft__[0]=AZULk8Pchxho4I42Ib-7Poc7urmWDfAuR555SjSNSc9QMuQZHPY6x2Nxk9VEBb_8qo3XD99vdHskrGC3HtRFmMm8LIa6bk2uSLHmRRnPvORYfur8mpWEEsqnunKRm43oeqpDg7mTYnDFPbBkihGGplk_BsMU5aVhQmcXqXeAC9El9QR0pq3pNSaB6LOucxpRV4owIBBaG__0DixaWHRtZDwmM6sqs4Y-6xPwoxhVNnFG1A&__tn__=%2CO%2CP-R,"عن ] p‏ & ا 17 ey &'-“ A2‏ S‏ ا ل ا ,% . - ا » L‏ امعد ¢ Ayman lsherbiny‏ 8 ! م ل“ & , حسنت لفتي في 6 شهور = تعليم 3 سنوات ز ١‏ جدول مذاكرة تعليم اللفة الانجليزية مجانا يا رحس وحن R‏ -"
pfbid02SUkq4xxjkon7HToWwBUSqCd6UCUvDapbWnuSyPFiA55oxJVBeQnM6ZbXsq2EKA6ul,أنا إنسان - I am a human,440,117,صدقت ,2023-11-13:10:35,h t t p s : / / s t a t i c . x x . f b c d n . n e t / r s r c . p h p / v 3 / y 9 / r / Z - d b C l Q D X L v . p n g,https://www.facebook.com/Iamahuman2015/posts/pfbid02SUkq4xxjkon7HToWwBUSqCd6UCUvDapbWnuSyPFiA55oxJVBeQnM6ZbXsq2EKA6ul?__cft__[0]=AZXYKXP1q7LNwWr6uKJ04EqdTaxSqDygrvqxqj-UxnoQRVBIUZl4w7YMYZQNcU5si24PFrRuppIKNQjeWQfmYQbHOpjgB7aOIZ2AglkL_tYDpg1aWo-o4rxeQmWjnwwdX7uDLO0g5yuKCQmSMCa2aNW6AHmf6C3bBAhTpbq4krdqJpuyyDrZnY99Xpk-EhCIi1KxIgVh0okPA-H6Y8vHCdvdgiCyPWjfYSkz21QlE796-t6an32S_rmp6BtkXpiJb38&__tn__=%2CO%2CP-R,1
pfbid09Cs689ZaASoQh2DeQsBohk81Gx2ZvHzxYB9fvZtbFZS9BqiMsqhikQPWrCQZ26sSl,أنا إنسان - I am a human,63,32,,2023-11-13:08:35,h t t p s : / / s c o n t e n t . f t u n 1 6 - 1 . f n a . f b c d n . n e t / v / t 3 9 . 3 0 8 0 8 - 6 / 4 0 2 2 3 2 2 6 9 _ 7 2 3 9 5 2 3 7 6 4 3 5 4 1 4 _ 3 9 7 3 8 2 5 2 3 7 8 1 5 6 1 0 0 3 1 _ n . j p g ? s t p = d s t - j p g _ s 6 4 0 x 6 4 0 & _ n c _ c a t = 1 0 4 & c c b = 1 - 7 & _ n c _ s i d = 5 f 2 0 4 8 & _ n c _ o h c = 2 d w O l N r O 5 Q I A X _ 0 S v x o & _ n c _ h t = s c o n t e n t . f t u n 1 6 - 1 . f n a & o h = 0 0 _ A f D E v K 6 g H E o i 5 i Q N e d f M l e H i p f 4 h S L X m 1 D r 1 B j G B R p _ c a Q & o e = 6 5 5 6 F 7 8 1,https://www.facebook.com/Iamahuman2015/posts/pfbid09Cs689ZaASoQh2DeQsBohk81Gx2ZvHzxYB9fvZtbFZS9BqiMsqhikQPWrCQZ26sSl?__cft__[0]=AZWEoQ9w7YmG3cpnP2IonJcM9761mQt7BXR3acJIKBdmezontbFvM__MZ6XpNtBK7j09b2gSmAhFbGuJr0Ykb75T9BnC0ybxnEdSaankddaWAD4AyO2V0jgks8yz42oPFMojKeaQFnl1DqDqx4bEpXh41IOBNd95zDK_KazjbBoJEcQ5cvoL3JQRvnVFnCKThXMmdw2ir8c2CYfV6z_wIwr4biIO0Fo-f9zobjK3szHGoa1trsrznfSf9Z6RRXNvHJA&__tn__=%2CO%2CP-R,"e 50 | نات ااا‎ T e لسرب مسي اذه‎ o له مس‎ s e لو‎ ل م‎ e e مد‎ facing me, her كع‎ ""™ Marbe - اللمسية مايا ادا نقيت‎ ١ سيل‎ b 7 & e مو‎ out of focus. ١ لمي‎ int 4 الله‎ SRS v - 4. 1 ) I'd nevey well? 4 v & anne?’ 0 pull بو‎ What 3 7 1 < 2 اد الئيسية”‎ برو مدعل 1 لظ‎ 8 7 7 1 crazye مير‎ For > ed 00 easily anq 1o ; / il*m-sslhada Perisgm] 7 ب‎ il H‘g:-ﬂ-,,r = 1 Je she was showering, 1 phe e 72 e-to-face. But st . »  on أحسنوا الظن بأقدا‎ = لاا‎ dual citizenship) ) % et > اذل‎ | "" <+ 500 don't know what ٠ way she saw the wi : فإنها أ صوعلة ركنن‎ .مدعنا‎ I'd never| 3—5.! g 2 | 1605. It was her idea. ! :زلا‎ 131. We rode ko جد عت‎ 11 p A - h!mp;ww - el ال‎ 01 e with all the tropical ا‎ : ارا 1 ب‎ like an oven. When I was at drama school, مايل أرط‎ الا‎ 1 up. How about we meet there, after ال‎ 0 the bed, لا سنا‎ warm up  life. ١ spent -"
